sqft_lot,price
7680,608000
21514,220000
21630,1.76E+06
17120,295450
5087,315000
8175,205000
9908,310000
5210,1.00E+06
7631,525000
8800,284000
26460,510000
4377,405000
9153,509950
45738,600000
4940,990000
7200,280005
7668,700000
7620,330000
6718,340000
2167,468000
19387,1.34E+06
20873,515000
8750,245000
7741,265000
11937,372400
8410,390000
6120,208000
7750,273000
7759,455000
6397,270000
8736,618000
8541,213550
9148,210000
16065,2.75E+06
3844,403500
7600,235000
7147,287500
5910,546800
8100,183000
216777,560000
6726,299500
7350,610000
7963,288350
4500,500000
4000,625000
1349,418000
1825,660000
6158,775000
7272,429500
3000,569000
7560,250000
10491,225000
15002,530000
8658,306000
9719,517100
9689,354950
1824,348000
41600,522250
8755,275000
10440,390000
9750,260000
4178,585000
5616,605000
6448,342000
37169,900000
7700,252000
14012,357000
7910,370000
13504,322500
5756,210000
9840,290000
7012,860000
4621,302000
9680,369160
3000,1.19E+06
14810,993000
6969,380000
8160,635000
11120,260000
5522,243000
8879,1.40E+06
8100,665000
9000,898000
9453,583000
7700,429000
4059,471000
8295,1.81E+06
51177,739500
17208,450000
5000,552500
10642,437000
5220,270000
8800,226740
7920,446500
15068,283000
13211,445000
6840,250000
6552,307000
8580,315000
23085,555000
7000,264900
4510,510000
3980,328000
7308,358000
4260,325000
3444,1.37E+06
10800,230000
4000,545000
4343,705380
12987,459000
3800,815000
4500,495000
58712,520000
1194,430000
7800,255000
4777,588000
7811,350000
21486,625000
20685,172500
3500,554000
7112,775000
217800,1.19E+06
12682,618000
8450,305000
13356,232000
6236,262000
8122,234000
7209,500000
7632,278000
19040,230000
9215,500000
9300,366500
4400,665000
4830,1.10E+06
4076,575000
9753,674750
6131,719000
105587,482000
8187,254000
3880,443725
35636,575000
9957,469000
44431,175000
8316,437000
13113,550000
7134,172040
7000,363000
3600,282000
6554,400000
10018,650000
99916,365000
7230,269950
19602,260000
7000,193000
6791,340000
38412,900000
8361,371000
81892,592000
12750,300000
6977,449950
7163,299500
13406,995000
9472,335000
7350,280000
7800,446000
15139,1.54E+06
4500,325000
11200,450000
7107,322500
9473,453000
4412,655000
2800,603000
24000,235000
7304,968933
11340,1.02E+06
8548,435000
8092,242000
248600,487000
10450,810000
64073,625000
7742,165000
6750,335000
6600,286700
4050,699000
7280,280000
7064,580000
7781,754800
16801,525000
10530,562000
6060,575000
5901,808900
15207,992000
6698,335000
7200,473000
11210,350000
5374,1.60E+06
6090,305500
13500,306000
1656,233000
9000,490000
42077,445000
9674,355000
7607,360000
10900,737500
11920,985000
2031,349950
7161,520000
8540,355950
6129,485000
3315,143000
10000,3.28E+06
8512,355000
13885,1.13E+06
15525,200000
10576,913000
12824,1.60E+06
1845,409900
6034,265000
51836,740000
8124,306000
3999,381000
6132,1.22E+06
29982,1.05E+06
7440,408000
5377,739900
35000,674250
8100,438400
14649,1.70E+06
5980,703000
6530,262000
14499,353000
7607,500000
4620,1.28E+06
6566,332000
14240,824000
4788,290000
1545,700000
3420,550000
11165,549000
43560,1.87E+06
13720,858000
10423,345000
11651,340000
9600,1.22E+06
1488,275000
7771,405000
8145,432500
4217,236500
4923,679000
8451,543000
9520,294000
10463,340500
16263,1.01E+06
2560,335000
8011,425000
9240,353000
5146,540000
11928,640000
11457,339950
8400,195000
8400,322000
10450,660000
9373,280000
9373,300000
8816,207500
8726,195000
3880,700000
8555,560000
7344,260000
7344,575000
3239,475000
8601,285000
5500,753888
3600,650000
3478,620000
37801,526000
5200,155000
11200,342000
216332,390000
219978,685000
4736,608000
6400,179900
14150,1.25E+06
11675,166000
4500,462000
6023,545000
4500,415000
4200,269000
11473,356500
7633,225000
5130,175000
9720,549000
12197,535000
7712,627000
15677,565000
2681,392450
4675,509000
4800,340000
4800,537000
9892,865000
8340,358000
3225,595000
8058,661000
8500,419950
6420,490000
4000,525000
1298,350000
3582,552500
8970,210000
53250,390000
16650,336800
4473,465000
3632,299900
5000,715000
39639,235000
4400,276000
12728,265000
3000,425000
10320,313000
6000,715000
10969,265000
6413,646000
6600,175000
13809,649000
5200,785000
4400,890000
10327,612000
5674,330000
11393,493000
5735,1.60E+06
9750,1.62E+06
9750,1.65E+06
2150,499000
8400,603500
3680,530000
14197,895000
8165,267345
15639,275000
223377,439950
4653,455000
6930,630000
5001,690000
12705,212000
7526,231500
49936,1.24E+06
43821,378500
35868,482000
3990,695000
57587,965000
5913,675000
6500,387000
7000,347500
7400,385000
4930,265000
5264,406000
5000,134000
3399,415000
8775,375000
7465,620000
4698,337500
12368,565000
12676,399500
9466,1.07E+06
33630,352500
5909,259000
7620,320000
9888,733000
2910,381500
9261,343000
6400,205500
16530,525000
8352,300000
189486,299000
5250,561000
4000,450000
7850,540000
30886,379000
14000,230000
30605,399950
5806,355000
9593,580000
4299,700000
8151,279900
7500,210000
5001,1.17E+06
3874,290300
43123,1.60E+06
6380,490000
13850,606000
4980,359950
9199,677100
7125,465000
40014,4.50E+06
41072,500000
5000,455000
4240,705000
7020,420000
8284,169575
8284,250000
7262,530000
40341,590000
14087,257500
6700,415000
3764,536000
11600,246500
7700,395000
10530,739000
13729,1.27E+06
10575,190000
9086,305000
13058,925000
13444,895000
7475,656000
4690,560000
11700,610000
37522,645000
4400,259000
10962,980000
9750,872000
9675,1.00E+06
12600,900000
5534,475000
13482,350000
11562,840000
8400,500000
9898,202500
65340,523000
10050,225000
9542,418200
9670,356500
5000,670000
12408,456150
9687,471000
934,558000
10312,1.38E+06
6000,161500
8370,311000
8732,470000
8227,569000
7350,689000
11875,271900
6037,278000
4440,820000
7700,399500
2614,462000
12036,347500
3700,562100
7560,230000
10083,687000
5762,725786
12600,315500
7054,312000
1173,343000
6000,385195
12650,415000
8666,461000
7133,369990
3134,349950
17126,285750
10160,542500
5400,830000
20946,705000
5000,615000
5880,184500
5120,412000
11111,250000
6000,580000
6000,220000
8937,675000
3330,373500
6900,662700
6032,239950
10196,383000
12350,485000
36583,610000
6250,545000
2500,780000
3240,305000
15678,405000
12231,1.11E+06
9045,273000
12375,326500
9134,365000
10739,1.00E+06
4046,422500
9920,354450
9540,320000
9120,223000
4948,410000
4000,438000
2944,390000
5954,298500
13630,749999
12000,779000
11936,570000
4600,385000
11040,649000
5247,283000
16236,699900
8400,278500
9100,700000
45963,535000
18400,234500
9585,374150
9542,397000
10385,613000
10474,1.15E+06
4080,595000
6858,340000
5800,388000
15210,404000
6360,810000
9359,405000
10335,726000
7214,266000
7207,722500
25002,352000
8158,265000
3920,856000
4348,346950
4797,866059
4456,410000
16817,370000
389126,230000
5010,400000
9680,172000
8480,615000
9600,860000
6000,555000
4040,579000
7030,385000
12000,420000
6750,645000
6288,549950
10000,678000
8120,199000
13824,604000
10368,268000
16305,960000
7600,509250
5372,416000
8520,190000
10000,212000
9765,325900
4088,560000
5799,275000
15411,665000
7232,1.51E+06
2410,375000
6975,359950
7200,340000
8100,401000
10766,669000
6568,638500
3760,545000
7015,524000
13260,1.61E+06
4800,280000
10841,828000
10573,223000
2261,1.29E+06
155130,750000
9207,430000
10800,711000
7014,310000
9140,415000
6600,274900
36445,525000
32214,179500
2580,478000
7350,195000
10925,385000
9505,401000
6598,522000
14417,330000
4882,503000
8400,175000
6364,963990
9972,845000
4500,157500
1709,450000
11793,925000
5029,600000
4087,709000
6480,1.39E+06
6840,248000
6630,245000
4776,332000
4273,459950
1800,425000
50965,460000
12978,838300
7200,256000
13554,864000
4440,900000
7560,145600
6730,865000
8000,250250
7641,162000
7350,450000
21344,675500
5304,697000
4080,1.32E+06
16510,490000
5742,590000
16000,280000
6500,515000
5395,576000
10574,375000
7107,478000
5200,282000
10550,1.40E+06
50405,593500
174240,724950
7500,306000
7665,341000
4400,399950
3600,534000
5700,635000
3880,350000
2700,856000
1189,582000
6742,799000
3986,423700
39190,1.84E+06
43575,322000
57499,929000
5413,443000
7700,441500
108464,875000
12431,3.60E+06
5100,450000
10500,425000
9900,660000
5560,763101
14149,499000
37363,521000
423838,302000
6260,293000
4580,335000
3090,499000
5000,600000
11041,720000
2553,195000
8423,249000
9781,334000
7810,599950
1950,149900
6500,700000
6240,525000
126759,1.05E+06
8000,402000
3480,450000
43995,520000
6980,205000
175982,635000
9600,210500
6100,406650
19998,350000
6000,425000
6402,798000
9583,180000
13238,1.25E+06
4033,435000
15867,355000
14091,3.00E+06
14455,685000
12060,311000
9600,305000
4954,675000
15405,769000
9708,430000
8660,516250
10739,760000
1217,579950
7187,476000
19200,510000
5040,205000
7350,240000
16952,738000
8102,420000
9600,455000
5500,765000
7914,372000
8360,160000
9643,772000
5640,1.13E+06
3000,479000
4941,570000
8147,350000
864,353000
24755,699000
8536,265000
10235,167000
8000,500000
7200,700000
5600,295000
4080,1.01E+06
5265,209000
9200,276000
5857,380000
12500,315000
60467,685530
20000,254600
5600,230000
1249,335000
9600,550000
8050,123300
9658,275436
3435,325000
40608,635000
5000,513000
35752,580000
9272,225000
9460,265000
3000,313000
8400,296000
15800,655500
12058,250750
8545,438000
54014,590000
5250,329500
9645,1.20E+06
6000,415000
42580,900000
57499,378000
403365,474000
3625,464000
7649,310000
7190,580000
505166,999000
6480,510000
7475,650000
19600,196000
11664,220000
10628,855000
10454,483000
12000,400000
7984,435000
1060,219500
23885,2.95E+06
3218,427000
4013,430000
4013,685000
6250,495000
7942,299950
46609,390000
5863,385000
10392,740000
2350,991700
9600,765000
8734,802000
20000,950000
41167,392000
218235,590000
9000,425000
15143,765000
3488,313500
6840,320000
4485,604000
1657,570000
12028,639000
10200,335000
3520,896000
12349,259500
6000,637000
8874,307450
3561,535000
4046,669500
7148,259000
3300,441000
1612,228800
4950,530000
2272,524000
4840,430000
4760,1.33E+06
12201,210000
5040,449000
7089,945000
9130,200450
6601,219950
18362,659500
8190,746000
7129,540000
5508,485000
7844,202000
45100,2.53E+06
11200,502000
10534,279000
4120,409500
15050,453000
5500,367000
5400,550000
8314,273500
7400,505000
40705,770000
7447,565000
10092,316000
7298,160000
9529,170000
9529,235000
39098,1.80E+06
7050,310000
13629,285000
4920,280000
13860,2.30E+06
16139,763776
13572,530000
211576,362000
4920,430000
3880,456500
5257,445000
10500,386900
13750,479000
4544,525000
10890,272000
13500,517000
7800,615000
7030,439000
7866,716000
6250,308000
4500,800000
5000,575000
9310,219950
8001,770000
7505,424950
45133,387000
10920,790000
4000,156000
7000,580000
10869,490000
3650,950000
1281,400000
1638,325000
6688,365000
6000,255000
13261,985000
10722,595000
7085,427500
4000,728000
4000,549950
10501,650000
13394,1.13E+06
6500,203000
3300,311000
7684,387500
7200,370000
6100,228000
4800,740000
6630,200000
3500,660000
8426,275000
5250,708000
9675,280000
5702,325000
47480,495000
3810,691000
18362,2.29E+06
22482,329500
7458,348000
6212,425000
21043,210000
4895,285000
8840,222000
9600,200000
8749,247500
217374,1.50E+06
9452,190000
4950,975000
4649,1.13E+06
12540,283200
8073,650000
6610,449500
6682,400000
4080,89950
8291,158800
7108,870000
18568,196000
8603,850000
5101,775000
4308,483500
21929,387000
30869,900000
5000,336000
6000,415000
979,380000
4400,350000
10369,1.32E+06
5800,765000
6736,527000
5000,524000
5413,448000
241322,775000
9900,176500
11120,750000
6000,1.27E+06
6750,250000
6390,759000
4640,640000
4182,990000
7945,395000
1103,275000
4755,390000
4680,752500
5000,450000
5100,473000
10450,178500
59058,485000
8415,215000
4862,589000
9993,325000
1937,580000
7500,181100
4200,345000
8729,781000
3630,402500
7200,426000
4515,389000
36171,670000
5800,1.51E+06
3230,288400
4635,700000
6000,830000
32044,1.90E+06
6380,350500
9000,431000
8250,485000
7500,780000
9000,720000
73616,415000
5500,480000
10000,452250
8170,316000
17635,700000
5500,285000
4050,575000
12430,590000
20868,587500
10270,364000
10190,490000
36704,410000
4297,520000
6591,389000
6000,450000
4240,325000
5000,660000
8170,850000
9874,285000
3121,395000
2401,440000
5648,249000
4400,635000
48993,515000
6073,1.40E+06
8100,200000
8103,1.14E+06
4600,445000
4200,555000
6413,537000
7500,315000
7266,805000
9030,414000
1648,375000
12523,401000
4583,210000
5110,365000
18200,178000
4000,710000
7980,255000
38009,528000
26040,537000
6110,442000
19550,375000
3220,637250
7200,427500
89298,700000
5750,680000
8251,393820
7200,525000
3816,505000
11337,555565
10819,650000
7254,632500
3800,269000
7716,405000
15745,845000
8820,234000
4236,638000
10950,290000
12981,262000
5835,270000
4876,875000
7840,299000
6000,551000
5280,350000
13367,1.90E+06
5000,511718
49222,965000
4673,475000
4000,1.06E+06
15450,252000
13700,580000
1172,374950
9900,739000
7200,271000
7550,230000
9150,210000
5700,350000
12000,491500
9825,325000
7625,190000
4690,658600
8951,299950
3000,464000
18144,308000
7650,625000
9450,240000
35996,530000
8944,1.00E+06
2400,439000
6200,575000
7238,418000
10949,1.21E+06
3200,1.10E+06
8550,1.90E+06
40278,580000
7372,380000
5375,256000
7066,349950
7200,691500
2500,556000
7084,218000
4500,425000
38509,935000
11300,732000
10330,805500
5750,507250
67369,800000
8276,600000
12044,627800
6000,660000
3649,153503
9163,456500
8100,1.31E+06
11448,843500
4080,625000
4080,527000
13738,1.97E+06
50094,1.00E+06
5300,855000
27591,725000
7200,315000
16000,180000
5000,700000
8625,476500
9048,193000
6663,295000
4880,363000
21794,875000
8250,257200
11250,555000
15559,380000
7330,282000
6034,545000
5000,550000
5000,921500
2880,885000
6660,820000
7315,289000
5750,334000
5233,206000
10733,491950
7770,430000
7995,208000
6390,245000
2500,426000
3742,400000
5100,553000
4680,296000
32660,428000
6156,325000
6366,294000
8424,410000
57514,590000
4050,445000
5362,921000
37616,496000
8550,95000
6396,359000
88426,452500
6200,555000
42316,549900
10583,569000
7350,318500
1093,487028
7560,240000
9806,253000
38125,380000
16828,250000
19141,368500
27586,340000
4000,400000
4625,835000
7062,299000
6600,1.68E+06
5706,265000
7513,437500
4725,865000
